Name,ID,Has Block,Mod,Class,Display Name
GalacticraftAmunRa:item.baseItem,6157,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBasicMulti,Ender Wafer
GalacticraftAmunRa:item.thermalSuit,6158,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemThermalSuit,Thermoregulation Helmet
GalacticraftAmunRa:item.schematic,6159,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSchematicMulti,Shuttle Schematic
GalacticraftAmunRa:item.itemShuttle,6160,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemShuttle,Shuttle Rocket
GalacticraftAmunRa:item.raygun,6161,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemRaygun,Blaster
GalacticraftAmunRa:item.cryogun,6162,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemCryogun,Freeze Ray
GalacticraftAmunRa:item.nanotool,6163,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemNanotool,Nanite Multitool
GalacticraftAmunRa:item.battery-ender,6164,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBaseBattery,Advanced Battery
GalacticraftAmunRa:item.battery-lithium,6165,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBaseBattery,Lithium Battery
GalacticraftAmunRa:item.battery-quantum,6166,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBaseBattery,Quantum Battery
GalacticraftAmunRa:item.battery-nuclear,6167,false,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemNuclearBattery,Nuclear Battery
ArchitectureCraft:sawblade,6168,false,ArchitectureCraft,gcewing.architecture.common.item.ItemArchitecture,Circular Saw Blade
ArchitectureCraft:largePulley,6169,false,ArchitectureCraft,gcewing.architecture.common.item.ItemArchitecture,Large Pulley
ArchitectureCraft:chisel,6170,false,ArchitectureCraft,gcewing.architecture.common.item.ItemChisel,Architect's Chisel
ArchitectureCraft:hammer,6171,false,ArchitectureCraft,gcewing.architecture.common.item.ItemHammer,Architect's Hammer
ArchitectureCraft:cladding,6172,false,ArchitectureCraft,gcewing.architecture.common.item.ItemCladding,Cladding
ArchitectureCraft:glowbrush,6173,false,ArchitectureCraft,gcewing.architecture.common.item.ItemGlowBrush,Architect's Glowbrush
Automagy:shardSliver,6174,false,Automagy,tuhljin.automagy.items.ItemShardSliver,Sliver of Air
Automagy:enchantedPaper,6175,false,Automagy,tuhljin.automagy.items.ItemEnchantedPaper,Enchanted Paper
Automagy:avaricePearl,6176,false,Automagy,tuhljin.automagy.items.ItemAvaricePearl,Avarice Pearl
Automagy:crystalEye,6177,false,Automagy,tuhljin.automagy.items.ItemCrystalEye,Crystalline Eye
Automagy:crystalEntityEye,6178,false,Automagy,tuhljin.automagy.items.ItemEntityEye,Oculo Anima
Automagy:crystalBrain,6179,false,Automagy,tuhljin.automagy.items.ItemCrystalBrain,Crystalline Brain: Air
Automagy:golemLinker,6180,false,Automagy,tuhljin.automagy.items.ItemGolemLinker,Golem Linking Bell
Automagy:ingredient,6181,false,Automagy,tuhljin.automagy.items.ItemIngredient,Conflux Disc
Automagy:horizontal,6182,false,Automagy,tuhljin.automagy.items.ItemHorizontal,Shattered Avarice Pearl
Automagy:edible,6183,false,Automagy,tuhljin.automagy.items.ItemEdible,Mercatus Amalgam
Automagy:foodstuff,6184,false,Automagy,tuhljin.automagy.items.ItemFoodstuff,Vishroom Stew
Automagy:netherHeart,6185,false,Automagy,tuhljin.automagy.items.ItemNetherHeart,Ember Heart
Automagy:tallyLens,6186,false,Automagy,tuhljin.automagy.items.ItemTallyLens,Tally Box Lens: Clear
Automagy:glyph,6187,false,Automagy,tuhljin.automagy.items.ItemGlyph,Aqueous Admixture
Automagy:golemWorkbenchUpgrade,6188,false,Automagy,tuhljin.automagy.items.ItemGolemWorkbenchUpgrade,Workbench Upgrade: Air
Automagy:baubleEnderDisjunction,6189,false,Automagy,tuhljin.automagy.items.ItemBaubleEnderDisjunction,Ring of Ender Disjunction
Automagy:autoHandMirror,6190,false,Automagy,tuhljin.automagy.items.ItemAutoHandMirror,Hungry Hand Mirror
Automagy:focusCrafting,6191,false,Automagy,tuhljin.automagy.items.ItemFocusCrafting,Wand Focus: Crafting
Automagy:phialExtra,6192,false,Automagy,tuhljin.automagy.items.ItemPhialXP,Phial of Enchanter's Concentrate
Automagy:creativeTool,6193,false,Automagy,tuhljin.automagy.items.ItemCreativeTool,Thinking Cap
Automagy:bucketMushroom,6194,false,Automagy,tuhljin.automagy.items.ItemBucketCustom,Bucket of Mushroom Soup
Automagy:bucketVishroom,6195,false,Automagy,tuhljin.automagy.items.ItemBucketCustom,Bucket of Vishroom Soup
Botania:lexicon,6196,false,Botania,vazkii.botania.common.item.ItemLexicon,Lexica Botania
Botania:petal,6197,false,Botania,vazkii.botania.common.item.material.ItemPetal,Mystical White Petal
Botania:dye,6198,false,Botania,vazkii.botania.common.item.material.ItemDye,Floral White Powder
Botania:pestleAndMortar,6199,false,Botania,vazkii.botania.common.item.material.ItemPestleAndMortar,Pestle and Mortar
Botania:twigWand,6200,false,Botania,vazkii.botania.common.item.ItemTwigWand,Wand of the Forest
Botania:manaResource,6201,false,Botania,vazkii.botania.common.item.material.ItemManaResource,Manasteel Ingot
Botania:lens,6202,false,Botania,vazkii.botania.common.item.lens.ItemLens,Mana Lens
Botania:rune,6203,false,Botania,vazkii.botania.common.item.material.ItemRune,Rune of Water
Botania:signalFlare,6204,false,Botania,vazkii.botania.common.item.ItemSignalFlare,Signal Flare
Botania:manaTablet,6205,false,Botania,vazkii.botania.common.item.ItemManaTablet,Mana Tablet
Botania:manaGun,6206,false,Botania,vazkii.botania.common.item.ItemManaGun,Mana Blaster
Botania:manaCookie,6207,false,Botania,vazkii.botania.common.item.ItemManaCookie,Biscuit of Totality
Botania:fertilizer,6208,false,Botania,vazkii.botania.common.item.ItemFertilizer,Floral Fertilizer
Botania:grassSeeds,6209,false,Botania,vazkii.botania.common.item.ItemGrassSeeds,Pasture Seeds
Botania:dirtRod,6210,false,Botania,vazkii.botania.common.item.rod.ItemDirtRod,Rod of the Lands
Botania:terraformRod,6211,false,Botania,vazkii.botania.common.item.rod.ItemTerraformRod,Rod of the Terra Firma
Botania:grassHorn,6212,false,Botania,vazkii.botania.common.item.ItemGrassHorn,Horn of the Wild
Botania:manaMirror,6213,false,Botania,vazkii.botania.common.item.ItemManaMirror,Mana Mirror
Botania:manasteelHelm,6214,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelHelm,Manasteel Helmet
Botania:manasteelHelmReveal,6215,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemManasteelHelmRevealing,Manasteel Helmet of Revealing
Botania:manasteelChest,6216,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelChest,Manasteel Chestplate
Botania:manasteelLegs,6217,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelLegs,Manasteel Leggings
Botania:manasteelBoots,6218,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelBoots,Manasteel Boots
Botania:manasteelPick,6219,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelPick,Manasteel Pickaxe
Botania:manasteelShovel,6220,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShovel,Manasteel Shovel
Botania:manasteelAxe,6221,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelAxe,Manasteel Axe
Botania:manasteelSword,6222,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelSword,Manasteel Sword
Botania:manasteelShears,6223,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShears,Manasteel Shears
Botania:terrasteelHelm,6224,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelHelm,Terrasteel Helmet
Botania:terrasteelHelmReveal,6225,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemTerrasteelHelmRevealing,Terrasteel Helmet of Revealing
Botania:terrasteelChest,6226,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelChest,Terrasteel Chestplate
Botania:terrasteelLegs,6227,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelLegs,Terrasteel Leggings
Botania:terrasteelBoots,6228,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelBoots,Terrasteel Boots
Botania:terraSword,6229,false,Botania,vazkii.botania.common.item.equipment.tool.terrasteel.ItemTerraSword,Terra Blade
Botania:tinyPlanet,6230,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTinyPlanet,Tiny Planet
Botania:manaRing,6231,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemManaRing,Band of Mana
Botania:auraRing,6232,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemAuraRing,Band of Aura
Botania:manaRingGreater,6233,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterManaRing,Greater Band of Mana
Botania:auraRingGreater,6234,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterAuraRing,Greater Band of Aura
Botania:travelBelt,6235,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTravelBelt,Soujourner's Sash
Botania:knockbackBelt,6236,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemKnockbackBelt,Tectonic Girdle
Botania:icePendant,6237,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemIcePendant,Snowflake Pendant
Botania:lavaPendant,6238,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemLavaPendant,Pyroclast Pendant
Botania:goldenLaurel,6239,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGoldenLaurel,Golden Laurel Crown
Botania:magnetRing,6240,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMagnetRing,Ring of Magnetization
Botania:waterRing,6241,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemWaterRing,Ring of Chordata
Botania:miningRing,6242,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMiningRing,Ring of the Mantle
Botania:terraPick,6243,false,Botania,vazkii.botania.common.item.equipment.tool.terrasteel.ItemTerraPick,Terra Shatterer
Botania:divaCharm,6244,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemDivaCharm,Charm of the Diva
Botania:flightTiara,6245,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemFlightTiara,Flügel Tiara
Botania:enderDagger,6246,false,Botania,vazkii.botania.common.item.equipment.tool.ItemEnderDagger,Soulscribe
Botania:quartz,6247,false,Botania,vazkii.botania.common.item.material.ItemQuartz,Smokey Quartz
Botania:waterRod,6248,false,Botania,vazkii.botania.common.item.rod.ItemWaterRod,Rod of the Seas
Botania:elementiumHelm,6249,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumHelm,Elementium Helmet
Botania:elementiumHelmReveal,6250,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemElementiumHelmRevealing,Elementium Helmet of Revealing
Botania:elementiumChest,6251,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumChest,Elementium Chestplate
Botania:elementiumLegs,6252,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumLegs,Elementium Leggings
Botania:elementiumBoots,6253,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumBoots,Elementium Boots
Botania:elementiumPick,6254,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumPick,Elementium Pickaxe
Botania:elementiumShovel,6255,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumShovel,Elementium Shovel
Botania:elementiumAxe,6256,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumAxe,Elementium Axe
Botania:elementiumSword,6257,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumSword,Elementium Sword
Botania:elementiumShears,6258,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumShears,Elementium Shears
Botania:openBucket,6259,false,Botania,vazkii.botania.common.item.ItemOpenBucket,Extrapolated Bucket
Botania:spawnerMover,6260,false,Botania,vazkii.botania.common.item.ItemSpawnerMover,Life Aggregator
Botania:pixieRing,6261,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemPixieRing,Great Fairy Ring
Botania:superTravelBelt,6262,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSuperTravelBelt,Globetrotter's Sash
Botania:rainbowRod,6263,false,Botania,vazkii.botania.common.item.rod.ItemRainbowRod,Rod of the Bifrost
Botania:tornadoRod,6264,false,Botania,vazkii.botania.common.item.rod.ItemTornadoRod,Rod of the Skies
Botania:fireRod,6265,false,Botania,vazkii.botania.common.item.rod.ItemFireRod,Rod of the Hells
Botania:vineBall,6266,false,Botania,vazkii.botania.common.item.ItemVineBall,Vine Ball
Botania:slingshot,6267,false,Botania,vazkii.botania.common.item.ItemSlingshot,Livingwood Slingshot
Botania:manaBottle,6268,false,Botania,vazkii.botania.common.item.ItemBottledMana,Mana in a Bottle
Botania:laputaShard,6269,false,Botania,vazkii.botania.common.item.ItemLaputaShard,Shard of Laputa
Botania:virus,6270,false,Botania,vazkii.botania.common.item.ItemVirus,Necrodermal Virus
Botania:reachRing,6271,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemReachRing,Ring of Far Reach
Botania:skyDirtRod,6272,false,Botania,vazkii.botania.common.item.rod.ItemSkyDirtRod,Rod of the Highlands
Botania:itemFinder,6273,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemItemFinder,The Spectator
Botania:superLavaPendant,6274,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSuperLavaPendant,Crimson Pendant
Botania:enderHand,6275,false,Botania,vazkii.botania.common.item.ItemEnderHand,Hand of Ender
Botania:glassPick,6276,false,Botania,vazkii.botania.common.item.equipment.tool.ItemGlassPick,Vitreous Pickaxe
Botania:spark,6277,false,Botania,vazkii.botania.common.item.ItemSpark,Spark
Botania:sparkUpgrade,6278,false,Botania,vazkii.botania.common.item.ItemSparkUpgrade,Spark Augment: Dispersive
Botania:diviningRod,6279,false,Botania,vazkii.botania.common.item.rod.ItemDiviningRod,Rod of the Plentiful Mantle
Botania:gravityRod,6280,false,Botania,vazkii.botania.common.item.rod.ItemGravityRod,Rod of the Shaded Mesa
Botania:regenIvy,6281,false,Botania,vazkii.botania.common.item.ItemRegenIvy,Timeless Ivy
Botania:manaInkwell,6282,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemManaInkwell,Botanurgist's Inkwell
Botania:vial,6283,false,Botania,vazkii.botania.common.item.brew.ItemVial,Managlass Vial
Botania:brewVial,6284,false,Botania,vazkii.botania.common.item.brew.ItemBrewVial,Vial of Fallback (4)
Botania:brewFlask,6285,false,Botania,vazkii.botania.common.item.brew.ItemBrewFlask,Flask of Fallback (6)
Botania:bloodPendant,6286,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemBloodPendant,Tainted Blood Pendant
Botania:missileRod,6287,false,Botania,vazkii.botania.common.item.rod.ItemMissileRod,Rod of the Unstable Reservoir
Botania:holyCloak,6288,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemHolyCloak,Cloak of Virtue
Botania:unholyCloak,6289,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemUnholyCloak,Cloak of Sin
Botania:craftingHalo,6290,false,Botania,vazkii.botania.common.item.ItemCraftingHalo,Assembly Halo
Botania:blackLotus,6291,false,Botania,vazkii.botania.common.item.ItemBlackLotus,Black Lotus
Botania:monocle,6292,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMonocle,Manaseer Monocle
Botania:clip,6293,false,Botania,vazkii.botania.common.item.ItemClip,Lens Clip
Botania:cobbleRod,6294,false,Botania,vazkii.botania.common.item.rod.ItemCobbleRod,Rod of the Depths
Botania:smeltRod,6295,false,Botania,vazkii.botania.common.item.rod.ItemSmeltRod,Rod of the Molten Core
Botania:worldSeed,6296,false,Botania,vazkii.botania.common.item.ItemWorldSeed,World Seed
Botania:spellCloth,6297,false,Botania,vazkii.botania.common.item.ItemSpellCloth,Spellbinding Cloth
Botania:thornChakram,6298,false,Botania,vazkii.botania.common.item.ItemThornChakram,Thorn Chakram
Botania:overgrowthSeed,6299,false,Botania,vazkii.botania.common.item.ItemOvergrowthSeed,Overgrowth Seed
Botania:craftPattern,6300,false,Botania,vazkii.botania.common.item.ItemCraftPattern,Crafting Pattern #1: 1x1
Botania:ancientWill,6301,false,Botania,vazkii.botania.common.item.ItemAncientWill,Will of Ahrim
Botania:corporeaSpark,6302,false,Botania,vazkii.botania.common.item.ItemCorporeaSpark,Corporea Spark
Botania:livingwoodBow,6303,false,Botania,vazkii.botania.common.item.equipment.tool.bow.ItemLivingwoodBow,Livingwood Bow
Botania:crystalBow,6304,false,Botania,vazkii.botania.common.item.equipment.tool.bow.ItemCrystalBow,Crystal Bow
Botania:cosmetic,6305,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemBaubleCosmetic,Black Bowtie
Botania:swapRing,6306,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSwapRing,Ring of Correction
Botania:flowerBag,6307,false,Botania,vazkii.botania.common.item.bag.ItemFlowerBag,Flower Pouch
Botania:shroomBag,6308,false,Botania,vazkii.botania.common.item.bag.ItemShroomBag,Mushroom Pouch
Botania:phantomInk,6309,false,Botania,vazkii.botania.common.item.ItemPhantomInk,Phantom Ink
Botania:poolMinecart,6310,false,Botania,vazkii.botania.common.item.ItemPoolMinecart,Minecart with Mana Pool
Botania:pinkinator,6311,false,Botania,vazkii.botania.common.item.ItemPinkinator,The Pinkinator
Botania:infiniteFruit,6312,false,Botania,vazkii.botania.common.item.relic.ItemInfiniteFruit,The Fruit of Grisaia
Botania:kingKey,6313,false,Botania,vazkii.botania.common.item.relic.ItemKingKey,Key of the King's Law
Botania:flugelEye,6314,false,Botania,vazkii.botania.common.item.relic.ItemFlugelEye,Eye of the Flügel
Botania:thorRing,6315,false,Botania,vazkii.botania.common.item.relic.ItemThorRing,Ring of Thor
Botania:odinRing,6316,false,Botania,vazkii.botania.common.item.relic.ItemOdinRing,Ring of Odin
Botania:lokiRing,6317,false,Botania,vazkii.botania.common.item.relic.ItemLokiRing,Ring of Loki
Botania:aesirRing,6318,false,Botania,vazkii.botania.common.item.relic.ItemAesirRing,Ring of the Aesir
Botania:dice,6319,false,Botania,vazkii.botania.common.item.relic.ItemDice,Dice of Fate
Botania:keepIvy,6320,false,Botania,vazkii.botania.common.item.ItemKeepIvy,Resolute Ivy
Botania:blackHoleTalisman,6321,false,Botania,vazkii.botania.common.item.ItemBlackHoleTalisman,Black Hole Talisman
Botania:recordGaia1,6322,false,Botania,vazkii.botania.common.item.record.ItemRecordGaia1,Scathed Music Disc
Botania:recordGaia2,6323,false,Botania,vazkii.botania.common.item.record.ItemRecordGaia2,Scathed Music Disc
Botania:temperanceStone,6324,false,Botania,vazkii.botania.common.item.ItemTemperanceStone,Stone of Temperance
Botania:incenseStick,6325,false,Botania,vazkii.botania.common.item.brew.ItemIncenseStick,Incense Stick
Botania:terraAxe,6326,false,Botania,vazkii.botania.common.item.equipment.tool.terrasteel.ItemTerraAxe,Terra Truncator
Botania:waterBowl,6327,false,Botania,vazkii.botania.common.item.ItemWaterBowl,Bowl of Water
Botania:obedienceStick,6328,false,Botania,vazkii.botania.common.item.ItemObedienceStick,Floral Obedience Stick
Botania:cacophonium,6329,false,Botania,vazkii.botania.common.item.ItemCacophonium,Cacophonium
Botania:slimeBottle,6330,false,Botania,vazkii.botania.common.item.ItemSlimeBottle,Slime in a Bottle
Botania:starSword,6331,false,Botania,vazkii.botania.common.item.equipment.tool.ItemStarSword,Starcaller
Botania:exchangeRod,6332,false,Botania,vazkii.botania.common.item.rod.ItemExchangeRod,Rod of the Shifting Crust
Botania:magnetRingGreater,6333,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterMagnetRing,Greater Ring of Magnetization
Botania:thunderSword,6334,false,Botania,vazkii.botania.common.item.equipment.tool.ItemThunderSword,Thundercaller
Botania:manaweaveHelm,6335,false,Botania,vazkii.botania.common.item.equipment.armor.manaweave.ItemManaweaveHelm,Manaweave Cowl
Botania:manaweaveLegs,6336,false,Botania,vazkii.botania.common.item.equipment.armor.manaweave.ItemManaweaveLegs,Manaweave Robe Bottom
Botania:manaweaveChest,6337,false,Botania,vazkii.botania.common.item.equipment.armor.manaweave.ItemManaweaveChest,Manaweave Robe Top
Botania:manaweaveBoots,6338,false,Botania,vazkii.botania.common.item.equipment.armor.manaweave.ItemManaweaveBoots,Manaweave Boots
Botania:autocraftingHalo,6339,false,Botania,vazkii.botania.common.item.ItemAutocraftingHalo,Manufactory Halo
Botania:gaiaHead,6340,false,Botania,vazkii.botania.common.item.ItemGaiaHead,Gaia Guardian's Head
Botania:sextant,6341,false,Botania,vazkii.botania.common.item.ItemSextant,Worldshaper's Sextant
Botania:speedUpBelt,6342,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSpeedUpBelt,Planestrider's Sash
Botania:baubleBox,6343,false,Botania,vazkii.botania.common.item.ItemBaubleBox,Bauble Case
Avaritia:Resource,6344,false,Avaritia,fox.spiteful.avaritia.items.ItemResource,Diamond Lattice
Avaritia:Singularity,6345,false,Avaritia,fox.spiteful.avaritia.items.ItemSingularity,Iron Singularity
Avaritia:Infinity_Pickaxe,6346,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemPickaxeInfinity,World Breaker
Avaritia:Infinity_Sword,6347,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemSwordInfinity,Sword of the Cosmos
Avaritia:Skull_Sword,6348,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemSwordSkulls,Skullfire Sword
Avaritia:Ultimate_Stew,6349,false,Avaritia,net.minecraft.item.ItemFood,Ultimate Stew
Avaritia:Cosmic_Meatballs,6350,false,Avaritia,net.minecraft.item.ItemFood,Cosmic Meatballs
Avaritia:Endest_Pearl,6351,false,Avaritia,fox.spiteful.avaritia.items.ItemEndestPearl,Endest Pearl
Avaritia:Infinity_Helm,6352,false,Avaritia,fox.spiteful.avaritia.items.ItemArmorInfinity,Infinity Helmet
Avaritia:Infinity_Chest,6353,false,Avaritia,fox.spiteful.avaritia.items.ItemArmorInfinity,Infinity Breastplate
Avaritia:Infinity_Pants,6354,false,Avaritia,fox.spiteful.avaritia.items.ItemArmorInfinity,Infinity Pants
Avaritia:Infinity_Shoes,6355,false,Avaritia,fox.spiteful.avaritia.items.ItemArmorInfinity,Infinity Boots
Avaritia:Matter_Cluster,6356,false,Avaritia,fox.spiteful.avaritia.items.ItemMatterCluster,Matter Cluster
Avaritia:Infinity_Bow,6357,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemBowInfinity,Longbow of the Heavens
Avaritia:Infinity_Shovel,6358,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemShovelInfinity,Planet Eater
Avaritia:Infinity_Axe,6359,false,Avaritia,fox.spiteful.avaritia.items.tools.ItemAxeInfinity,Nature's Ruin
Backpack:backpack,6360,false,Backpack,de.eydamos.backpack.item.ItemBackpack,Backpack
Backpack:workbenchbackpack,6361,false,Backpack,de.eydamos.backpack.item.ItemWorkbenchBackpack,Workbench Backpack
Backpack:boundLeather,6362,false,Backpack,de.eydamos.backpack.item.ItemLeather,Bound Leather
Backpack:tannedLeather,6363,false,Backpack,de.eydamos.backpack.item.ItemLeather,Tanned Leather
betterbuilderswands:wandStone,6364,false,betterbuilderswands,portablejim.bbw.core.items.ItemRestrictedWandBasic,Stone Wand
betterbuilderswands:wandIron,6365,false,betterbuilderswands,portablejim.bbw.core.items.ItemRestrictedWandAdvanced,Iron Wand
betterbuilderswands:wandUnbreakable,6366,false,betterbuilderswands,portablejim.bbw.core.items.ItemUnrestrictedWand,Unbreakable Wand
betterbuilderswands:wandDiamond,6367,false,betterbuilderswands,portablejim.bbw.core.items.ItemUnrestrictedWand,Diamond Wand
betterp2p:advanced_memory_card,6368,false,betterp2p,com.projecturanus.betterp2p.item.ItemAdvancedMemoryCard,Advanced Memory Card
questbook:ItemQuestBook,6369,false,questbook,drethic.questbook.item.ItemQuestBook,Quest Book
BiblioCraft:item.StockroomCatalog,6370,false,BiblioCraft,jds.bibliocraft.items.ItemStockroomCatalog,Stockroom Catalog
BiblioCraft:item.PlumbLine,6371,false,BiblioCraft,jds.bibliocraft.items.ItemPlumbLine,Plumb line
BiblioCraft:item.FramingSaw,6372,false,BiblioCraft,jds.bibliocraft.items.ItemFramingSaw,Framing Saw
BiblioCraft:item.FramingBoard,6373,false,BiblioCraft,jds.bibliocraft.items.ItemFramingBoard,Framing Board
BiblioCraft:item.FramingSheet,6374,false,BiblioCraft,jds.bibliocraft.items.ItemFramingSheet,Framing Sheet
BiblioCraft:item.TesterItem,6375,false,BiblioCraft,jds.bibliocraft.items.ItemNameTester,ItemStack Name Tester
BiblioCraft:item.AtlasBook,6376,false,BiblioCraft,jds.bibliocraft.items.ItemAtlas,Atlas
BiblioCraft:item.AtlasPlate,6377,false,BiblioCraft,jds.bibliocraft.items.ItemAtlasPlate,Atlas Plate
BiblioCraft:item.DeathCompass,6378,false,BiblioCraft,jds.bibliocraft.items.ItemDeathCompass,Eternal Compass
BiblioCraft:item.PaintingCanvas,6379,false,BiblioCraft,jds.bibliocraft.items.ItemPaintingCanvas,Painting Canvas
BiblioCraft:item.BigBook,6380,false,BiblioCraft,jds.bibliocraft.items.ItemBigBook,Big Writing Book
BiblioCraft:item.RecipeBook,6381,false,BiblioCraft,jds.bibliocraft.items.ItemRecipeBook,Empty Recipe Book
BiblioCraft:item.SlottedBook,6382,false,BiblioCraft,jds.bibliocraft.items.ItemSlottedBook,Slotted Book
BiblioCraft:item.HandDrill,6383,false,BiblioCraft,jds.bibliocraft.items.ItemHandDrill,Hand Drill
BiblioCraft:item.tapeMeasure,6384,false,BiblioCraft,jds.bibliocraft.items.TapeMeasure,Tape Measure
BiblioCraft:item.tape,6385,false,BiblioCraft,jds.bibliocraft.items.ItemTape,Tape Measure Reel
BiblioCraft:item.BiblioChase,6386,false,BiblioCraft,jds.bibliocraft.items.ItemChase,Print Press Chase
BiblioCraft:item.PrintPlate,6387,false,BiblioCraft,jds.bibliocraft.items.ItemPlate,Print Press Plate
BiblioCraft:item.EnchantedPlate,6388,false,BiblioCraft,jds.bibliocraft.items.ItemEnchantedPlate,Enchanted Plate
BiblioCraft:item.BiblioRedBook,6389,false,BiblioCraft,jds.bibliocraft.items.ItemRedstoneBook,Redstone: Volume I
BiblioCraft:item.BiblioGlasses,6390,false,BiblioCraft,jds.bibliocraft.items.ItemReadingGlasses,Reading Glasses
BiblioCraft:item.BiblioDrill,6391,false,BiblioCraft,jds.bibliocraft.items.ItemDrill,Screw Gun
BiblioCraft:item.BiblioCreativeLock,6392,false,BiblioCraft,jds.bibliocraft.items.ItemLock,Lock and Key
BiblioCraft:item.BiblioClipboard,6393,false,BiblioCraft,jds.bibliocraft.items.ItemClipboard,Clipboard
BiblioCraft:item.seatBack,6394,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack,Oak Seat Back
BiblioCraft:item.seatBack2,6395,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack2,Oak Seat Back
BiblioCraft:item.seatBack3,6396,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack3,Oak Seat Back
BiblioCraft:item.seatBack4,6397,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack4,Oak Seat Back
BiblioCraft:item.seatBack5,6398,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack5,Oak Seat Back
